Newly Diagnosed Diabetes; Total (Total); Adults Aged 20+ Years; Crude Number; U.S. Counties; 2018,,,,,
Data downloaded on 16-May-2023,,,,,
County,State,CountyFIPS,Number,Lower Limit, Upper Limit
Montgomery County,Kentucky,21173,175,116.4,251.9
Ashley County,Arkansas,5003,175.3,117.9,247
Haralson County,Georgia,13143,175.5,91.4,288.3
George County,Mississippi,28039,175.6,99.1,290.4
Roane County,West Virginia,54087,175.7,114.1,262.9
Logan County,Kentucky,21141,175.8,113.5,259.7
Mcpherson County,Kansas,20113,176.1,130.3,229.6
Phelps County,Missouri,29161,176.3,101,289.9
Williams County,North Dakota,38105,176.6,133.4,228.6
Fountain County,Indiana,18045,176.7,95.2,314.2
Paulding County,Ohio,39125,176.9,103.9,278.1
Marion County,Missouri,29127,177,118.3,249.8
Jackson Parish,Louisiana,22049,177.7,92.6,292
Harvey County,Kansas,20079,177.8,123.6,254.5
East Feliciana Parish,Louisiana,22037,177.8,118.9,262.9
Talbot County,Maryland,24041,177.9,140.5,222.4
Winston County,Mississippi,28159,177.9,128.7,241.4
Kalkaska County,Michigan,26079,178.2,98.2,304.2
Taylor County,West Virginia,54091,178.6,120.6,270.7
Morton County,North Dakota,38059,179.3,134.2,232
Grant County,Wisconsin,55043,179.3,84.9,342.7
Marshall County,Kentucky,21157,179.4,121,259.4
Lake County,Montana,30047,180.1,143.9,232.2
Wyoming County,West Virginia,54109,180.1,131.9,238.1
Jefferson County,Oregon,41031,180.3,108.9,285.8
Clark County,Arkansas,5019,180.4,115.7,274
Bond County,Illinois,17005,180.4,65.8,388.2
Steele County,Minnesota,27147,181.3,130.8,246.8
Cibola County,New Mexico,35006,181.4,140.5,227.1
Douglas County,Minnesota,27041,181.5,134.1,234.4
Johnson County,Illinois,17087,181.7,69.8,347.5
Washington County,Georgia,13303,182.3,117.9,282.7
Miami County,Kansas,20121,182.5,136.5,237
Mcdonough County,Illinois,17109,182.7,78.2,391
Henry County,Alabama,1067,182.8,124.8,255.7
Carroll County,Tennessee,47017,183.3,123.5,267.4
Iosco County,Michigan,26069,183.7,113.3,278.5
Benton County,Iowa,19011,183.9,120.6,277.7
Macon County,Alabama,1087,184,121.7,257.9
Bradford County,Florida,12007,184.2,142.5,232.6
Marshall County,Iowa,19127,184.5,128.3,253.7
Warren County,Missouri,29219,184.7,102,295.5
Marengo County,Alabama,1091,184.8,136.1,243.3
Clay County,Kentucky,21051,185.1,109.3,274.8
Cheboygan County,Michigan,26031,185.1,115.6,294.8
Hampton County,South Carolina,45049,185.5,135.6,249.3
Cherokee County,Kansas,20021,186.1,135.3,258.7
Burleson County,Texas,48051,186.1,81.3,367.9
St. Francis County,Arkansas,5123,186.4,131.2,268.4
Saline County,Missouri,29195,186.4,116.3,290
Winston County,Alabama,1133,186.5,106.4,303.6
Morehouse Parish,Louisiana,22067,186.6,124.8,279.5
St. James Parish,Louisiana,22093,186.6,119.3,292.3
Young County,Texas,48503,186.6,102.5,309.5
Washington County,Missouri,29221,187,103.8,299.6
Pine County,Minnesota,27115,187.3,140.4,246.4
Randolph County,Arkansas,5121,187.4,116.2,284.5
Marion County,Iowa,19125,187.5,126.2,270.5
Madison County,Nebraska,31119,187.5,145.1,243.4
Carlton County,Minnesota,27017,187.7,141.8,245.4
Union County,Oregon,41061,188.1,115.5,291.3
Windham County,Vermont,50025,188.1,145.3,234.8
Ouachita County,Arkansas,5103,188.2,142,246.9
Dodge County,Georgia,13091,188.2,128.6,283.6
Greene County,North Carolina,37079,188.2,123.1,315.3
Holmes County,Florida,12059,188.5,144.9,239.5
Randolph County,Alabama,1111,188.6,116.4,299.5
Fremont County,Wyoming,56013,188.7,147.2,236.4
Dawson County,Georgia,13085,188.9,105.6,303.3
Garrett County,Maryland,24023,189,148.2,234.8
Prentiss County,Mississippi,28117,189,126.4,267
Logan County,Arkansas,5083,189.1,108.7,317.6
Phillips County,Arkansas,5107,189.2,148.6,236.8
Butler County,Alabama,1013,189.3,130.8,263.5
Leake County,Mississippi,28079,189.3,130,262.1
Starke County,Indiana,18149,189.4,107.9,305.5
Pawnee County,Oklahoma,40117,189.4,111,301
Owen County,Indiana,18119,189.5,115.1,277.1
Lincoln County,Maine,23015,189.5,146.6,247.2
Mcleod County,Minnesota,27085,189.5,138.9,248.8
Clark County,Kentucky,21049,189.6,113.9,297.8
Sharp County,Arkansas,5135,189.9,112.2,293.8
Washington County,Florida,12133,190.3,149,237.5
Huron County,Michigan,26063,190.4,117,288.1
Polk County,Arkansas,5113,190.6,125,280.3
Hardee County,Florida,12049,190.7,138.4,252.7
Shelby County,Texas,48419,190.7,101.6,336.1
Whitman County,Washington,53075,190.8,140.6,258
Caswell County,North Carolina,37033,190.9,136.9,265.5
Tipton County,Indiana,18159,191,104.5,312.8
Curry County,Oregon,41015,191,122.2,283.3
Knox County,Kentucky,21121,191.2,119.5,292
Hopewell City,Virginia,51670,191.4,126.7,275.9
Grenada County,Mississippi,28043,191.9,139.1,259.7
Brooke County,West Virginia,54009,191.9,122.9,274.9
Lewis County,Tennessee,47101,192.1,87.4,312.8
Wakulla County,Florida,12129,192.3,134.9,256.7
Houghton County,Michigan,26061,192.5,111.2,308.8
Weakley County,Tennessee,47183,192.5,129.2,282.5
La Plata County,Colorado,8067,192.6,128.2,274.4
Jay County,Indiana,18075,192.8,101,315.4
Trinity County,Texas,48455,192.8,111.3,308.4
Yates County,New York,36123,192.9,145.9,249.2
Fayette County,Ohio,39047,192.9,132.5,275.3
Lincoln County,West Virginia,54043,193,136.9,262.6
Crawford County,Missouri,29055,193.6,111.3,314.9
Union County,Pennsylvania,42119,193.6,103.6,329.2
Mcnairy County,Tennessee,47109,193.6,126.5,276.6
Bell County,Kentucky,21013,193.9,129.3,283.6
Carroll County,Ohio,39019,193.9,123.9,318.9
Unicoi County,Tennessee,47171,194,104,318.3
Tippah County,Mississippi,28139,194.1,120.9,308.1
Austin County,Texas,48015,194.1,112.7,303.5
Ripley County,Indiana,18137,194.7,131.6,285.3
Somerset County,Maryland,24039,195.1,141.1,267.2
Union County,South Carolina,45087,195.4,138.6,273.9
Monroe County,Wisconsin,55081,195.5,111.7,308.5
Randolph County,Indiana,18135,195.6,116.8,325.2
Jo Daviess County,Illinois,17085,196.4,93.3,356.3
Roscommon County,Michigan,26143,196.5,116.1,319.5
Barnwell County,South Carolina,45011,196.5,143.8,254.1
Pierce County,Wisconsin,55093,196.8,94.9,367.2
Knox County,Maine,23013,196.9,154.5,258
Giles County,Tennessee,47055,197.5,117,327.3
Panola County,Texas,48365,197.5,109.3,371.2
Lewis County,New York,36049,198,145.8,260.8
Meriwether County,Georgia,13199,198.1,123.4,298.8
Greene County,Illinois,17061,198.3,84.4,355.7
Monroe County,Alabama,1099,198.6,135.7,269.8
Sweetwater County,Wyoming,56037,199.2,145.7,263.5
Johnson County,Kentucky,21115,199.6,142.7,274.2
Banks County,Georgia,13011,199.8,76.3,365.4
Goodhue County,Minnesota,27049,199.8,146.1,262.7
Barry County,Missouri,29009,199.9,116.8,325.5
Abbeville County,South Carolina,45001,199.9,146.5,268.1
Eastland County,Texas,48133,200.8,85.8,410.6
Hart County,Georgia,13147,201.1,118.1,328.6
Grant County,Kentucky,21081,201.2,119.4,309.7
Mecosta County,Michigan,26107,201.4,111.2,361.3
Perry County,Ohio,39127,201.4,134.7,293
Mcclain County,Oklahoma,40087,201.5,136.1,279.8
Franklin County,Arkansas,5047,201.6,105.9,352.5
Scott County,Indiana,18143,201.8,125.6,307.3
Churchill County,Nevada,32001,201.9,135.2,287.6
Webster County,Iowa,19187,202.1,130.5,303.4
Douglas County,Illinois,17041,202.2,104.1,348.7
Barton County,Kansas,20009,202.3,150.5,271
Santa Cruz County,Arizona,4023,203.2,127.7,324.9
Adair County,Oklahoma,40001,203.2,134.2,288.6
Seminole County,Oklahoma,40133,203.2,134.1,303.9
Grant Parish,Louisiana,22043,203.5,122.3,331.8
Scurry County,Texas,48415,203.9,64.2,458.1
Poinsett County,Arkansas,5111,204,118.7,364.7
Charlottesville City,Virginia,51540,204.5,130.9,303.2
Bibb County,Alabama,1007,204.7,135.4,289.9
Uintah County,Utah,49047,204.9,162.3,257.8
Edgefield County,South Carolina,45037,205,145.6,283.2
Calloway County,Kentucky,21035,205.3,141.4,289.3
Kittitas County,Washington,53037,205.3,139.2,291.2
Barbour County,Alabama,1005,205.5,137.9,296.6
Dare County,North Carolina,37055,205.8,122.3,318.3
Caledonia County,Vermont,50005,205.8,162,263.3
Montgomery County,Kansas,20125,206,162,262.1
Montgomery County,North Carolina,37123,206.4,125.3,345.1
Dunn County,Wisconsin,55033,206.4,99.7,347.1
Stone County,Missouri,29209,206.6,118.7,319.7
Effingham County,Illinois,17049,206.8,85.9,405.1
Rockbridge County,Virginia,51163,206.8,133.5,318.4
Milam County,Texas,48331,207.1,108.3,382.2
Scott County,Kentucky,21209,207.5,122.5,333.1
San Miguel County,New Mexico,35047,207.6,139.1,290
Hocking County,Ohio,39073,207.6,133,296.9
Geary County,Kansas,20061,207.7,155.1,279.6
Fulton County,Ohio,39051,207.9,128.7,309.4
Limestone County,Texas,48293,207.9,105.7,387
Ohio County,Kentucky,21183,208.1,131.7,302.8
Bristol County,Rhode Island,44001,208.2,148.5,276.3
Fluvanna County,Virginia,51065,209,135.7,315.8
Geneva County,Alabama,1061,209.8,140.5,299.3
Oconee County,Georgia,13219,210,129.9,316.5
Ashe County,North Carolina,37009,210,115.2,362.1
Wayne County,Mississippi,28153,210.2,137.3,327.1
Bosque County,Texas,48035,210.2,89,464.7
Emanuel County,Georgia,13107,210.8,122.4,347.8
Clarion County,Pennsylvania,42031,211,109.4,364.8
Tioga County,Pennsylvania,42117,211,129.5,333.3
Kleberg County,Texas,48273,211.3,83.8,495.6
Perry County,Illinois,17145,211.5,86.8,430.6
Campbell County,Wyoming,56005,211.5,154.9,278.4
Fayette County,Illinois,17051,211.9,103.2,402.6
Pointe Coupee Parish,Louisiana,22077,212.1,138.8,310.3
Queen Annes County,Maryland,24035,212.1,166.2,263.9
Mcdonald County,Missouri,29119,212.1,116.9,362
Buchanan County,Virginia,51027,212.1,128.2,324.8
Shelby County,Ohio,39149,212.2,117.2,366.8
Jackson County,North Carolina,37099,212.3,137.3,332.6
Pulaski County,Missouri,29169,212.7,123.2,373.5
Ford County,Kansas,20057,212.9,155.2,278.8
Jefferson Davis Parish,Louisiana,22053,213.6,142.2,306.3
Wyandot County,Ohio,39175,213.9,127.5,316
Okanogan County,Washington,53047,214.1,157.7,275.3
Ottawa County,Oklahoma,40115,214.5,150.6,301.5
Mower County,Minnesota,27099,214.7,158.1,287.6
Essex County,New York,36031,214.9,159.5,280.5
Dillon County,South Carolina,45033,214.9,161.4,276.2
Mason County,Michigan,26105,215,128.3,326.4
Nicholas County,West Virginia,54067,215.1,149.4,292.1
Benton County,Minnesota,27009,215.2,152,293.4
Brown County,South Dakota,46013,215.5,171.1,267.1
Yazoo County,Mississippi,28163,216.1,117.7,406.2
Northampton County,North Carolina,37131,216.2,142.1,318.3
Botetourt County,Virginia,51023,216.2,130.6,346.1
West Baton Rouge Parish,Louisiana,22121,216.6,129.4,343
Ogemaw County,Michigan,26129,216.9,122.4,343.5
Schoharie County,New York,36095,216.9,161,286.1
Waynesboro City,Virginia,51820,217.3,103.1,365.1
Douglas County,Washington,53017,217.5,156.4,302.7
Rice County,Minnesota,27131,217.8,163,287
Adams County,Nebraska,31001,217.9,173.8,269.4
Posey County,Indiana,18129,218.1,122.1,348.8
Llano County,Texas,48299,218.1,99.6,397.8
Alpena County,Michigan,26007,218.3,136.6,353.7
Baker County,Florida,12003,218.7,161,292
Haywood County,Tennessee,47075,218.8,152.5,305.9
Wythe County,Virginia,51197,219.5,134.5,330.7
San Jacinto County,Texas,48407,219.8,133,350.4
Mercer County,Ohio,39107,220,151.1,304.5
Clay County,Minnesota,27027,220.4,159.7,290.9
Columbia County,Arkansas,5027,220.6,156.7,311.8
Transylvania County,North Carolina,37175,220.8,140,343.1
Gillespie County,Texas,48171,221,106.6,424.9
Shelby County,Kentucky,21211,221.2,129.3,389.2
Upshur County,West Virginia,54097,221.2,153.5,310.7
Assumption Parish,Louisiana,22007,221.6,144.5,325
White County,Tennessee,47185,221.7,144.7,336.6
Stoddard County,Missouri,29207,221.8,162.9,303.1
Coos County,New Hampshire,33007,221.8,161.4,293.7
Caddo County,Oklahoma,40015,221.9,157.6,301.9
Lincoln County,Nebraska,31111,222,183.7,264.4
Crook County,Oregon,41013,222.3,137.5,346
Graham County,Arizona,4009,222.6,146,325.3
Itawamba County,Mississippi,28057,222.6,151.3,317.4
Logan County,Ohio,39091,222.8,137,345.4
Beltrami County,Minnesota,27007,223.1,175.7,280.3
Peach County,Georgia,13225,223.3,143.7,357.1
Anson County,North Carolina,37007,223.8,135.4,360.7
Coahoma County,Mississippi,28027,224.3,162,295
Letcher County,Kentucky,21133,224.4,156.2,304.7
Perry County,Kentucky,21193,224.5,162.6,299.7
Bennington County,Vermont,50003,224.6,178.2,278
Randolph County,West Virginia,54083,224.6,151.5,307.9
Cherokee County,Alabama,1019,225.1,141.1,329.1
Toombs County,Georgia,13279,225.1,137.4,391.8
Chambers County,Texas,48071,225.1,116.1,398.3
Union Parish,Louisiana,22111,225.6,135.9,371.5
Mcdowell County,West Virginia,54047,225.9,149.7,332.7
Burke County,Georgia,13033,226.3,135.9,353.4
Pierce County,Georgia,13229,226.9,106.3,398.3
Leflore County,Mississippi,28083,226.9,166.2,306.2
Clarke County,Alabama,1025,227.6,169.6,299.2
Washington County,Maine,23029,228.2,177.2,291.3
Wabash County,Indiana,18169,228.3,139,337.1
Tate County,Mississippi,28137,228.5,161.3,322.3
Polk County,North Carolina,37149,228.5,124.3,381.9
Hickman County,Tennessee,47081,228.6,139.4,362.5
Dodge County,Nebraska,31053,229.1,179.1,289.5
Warren County,North Carolina,37185,229.6,131.9,367.5
Coshocton County,Ohio,39031,229.6,155.2,311.3
Lagrange County,Indiana,18087,230.1,128.6,376.7
Seneca County,New York,36099,231.2,172.1,300.6
Waldo County,Maine,23027,231.5,177.1,296.7
Clatsop County,Oregon,41007,231.5,153,336.6
Muscatine County,Iowa,19139,231.6,164.9,324
Pulaski County,Virginia,51155,231.6,151.7,342.5
Cortland County,New York,36023,231.8,164.6,302.4
Isle Of Wight County,Virginia,51093,232,160.9,326.2
Isanti County,Minnesota,27059,232.5,169.5,320.8
Simpson County,Mississippi,28127,232.6,127.6,416.5
Waupaca County,Wisconsin,55135,232.6,140.1,341.3
Garfield County,Colorado,8045,233,155,336.8
Bandera County,Texas,48019,233.2,111.1,436.4
Sullivan County,New Hampshire,33019,233.3,176.2,299.1
Smyth County,Virginia,51173,233.5,141.3,355.7
Jones County,Texas,48253,233.6,81.4,509.3
Stevens County,Washington,53065,233.6,182.1,296.5
Houston County,Texas,48225,233.7,153.2,339.8
Montgomery County,Indiana,18107,234.1,145.3,371.6
Winona County,Minnesota,27169,234.4,166.6,324.5
Concordia Parish,Louisiana,22029,235.2,141.9,355.6
Ravalli County,Montana,30081,235.3,170.3,318.9
Iron County,Utah,49021,235.3,168.1,316.3
Hardin County,Ohio,39065,235.4,157.1,351.6
Decatur County,Indiana,18031,235.7,147.8,362.5
White County,Georgia,13311,236.4,123.7,406
Ottawa County,Ohio,39123,236.8,146,378.4
Camden County,Missouri,29029,237.1,148.8,364.8
Aransas County,Texas,48007,237.1,154.6,333.4
Okmulgee County,Oklahoma,40111,237.6,167.1,329.3
Lawrence County,Missouri,29109,237.8,135.7,386.5
Fremont County,Colorado,8043,238.1,153.5,366.6
Hancock County,West Virginia,54029,238.2,156.9,344.4
Elk County,Pennsylvania,42047,238.5,137.6,368.5
Rio Arriba County,New Mexico,35039,238.9,175.5,317.2
Carroll County,New Hampshire,33003,240.2,177.7,314.1
Staunton City,Virginia,51790,240.2,119.6,432.2
Fannin County,Texas,48147,240.5,105.9,508.7
Warren County,Illinois,17187,240.6,116,436.8
Defiance County,Ohio,39039,240.7,159.4,361.4
Jessamine County,Kentucky,21113,240.8,127.5,409.8
Louisa County,Virginia,51109,240.8,149.9,363.3
Branch County,Michigan,26023,241.1,139,375.7
Van Wert County,Ohio,39161,241.2,163.7,337.4
Amador County,California,6005,241.3,139.3,426.7
Caroline County,Maryland,24011,241.4,188.7,297.3
Scott County,Tennessee,47151,241.6,145.7,353.4
Lincoln County,South Dakota,46083,241.8,188.8,305
Johnson County,Missouri,29101,242,172.7,339.6
Lee County,Iowa,19111,242.1,167.1,340.8
Mineral County,West Virginia,54057,242.1,167.3,332.4
Jersey County,Illinois,17083,242.2,116.9,540
Yancey County,North Carolina,37199,242.6,101.6,432.1
Meigs County,Ohio,39105,242.7,181.4,325
Hancock County,Mississippi,28045,242.8,158.7,368.3
Susquehanna County,Pennsylvania,42115,242.8,131.5,404.8
Wyoming County,Pennsylvania,42131,242.8,138.4,394.8
Auglaize County,Ohio,39011,243.2,164.7,335.5
Dekalb County,Tennessee,47041,243.7,137.8,392.8
Martin County,North Carolina,37117,244,166.5,338.5
Monroe County,Georgia,13207,244.2,137.5,419.6
Pike County,Georgia,13231,244.2,106.5,454
Hardin County,Tennessee,47071,244.6,166.8,334.8
Dubois County,Indiana,18037,245.1,141.3,399.1
Preble County,Ohio,39135,245.3,139.5,421.7
Curry County,New Mexico,35009,245.7,176.8,331.2
Prince George County,Virginia,51149,246,169.8,353.1
Mckean County,Pennsylvania,42083,246.2,139.5,407.9
Mcdowell County,North Carolina,37111,246.9,124.3,435.2
Graves County,Kentucky,21083,247.2,179.7,336.4
Okeechobee County,Florida,12093,247.5,189.3,322.7
Fairfield County,South Carolina,45039,247.6,173.1,345.3
Alcorn County,Mississippi,28003,247.8,160.4,377.5
Lincoln County,Tennessee,47103,248.3,155.1,372.2
Allen Parish,Louisiana,22003,248.7,146.8,402.2
Fannin County,Georgia,13111,248.9,151.9,379.7
Claiborne Parish,Louisiana,22027,249.1,132.6,425.4
Montague County,Texas,48337,249.5,130.9,407.3
Bonner County,Idaho,16017,250,173.9,351
Clarendon County,South Carolina,45027,250.7,188.3,331.1
Scotts Bluff County,Nebraska,31157,250.9,205,310.4
Allegany County,New York,36003,251,191.4,326.2
Pontotoc County,Mississippi,28115,251.1,161.7,364.3
Henderson County,Tennessee,47077,251.3,178,334.2
Elko County,Nevada,32007,251.8,172.2,365.6
Gloucester County,Virginia,51073,252.1,173.2,353.1
Gilmer County,Georgia,13123,252.4,154.5,395.9
Willacy County,Texas,48489,252.5,106.7,514.9
Boone County,Illinois,17007,252.7,137.9,416.6
Decatur County,Georgia,13087,252.9,167.7,366.3
Riley County,Kansas,20161,253,194,327.4
Dekalb County,Indiana,18033,253.2,157.5,375.7
Miami County,Indiana,18103,253.8,161.3,379.6
Del Norte County,California,6015,253.9,116.1,486.8
Crawford County,Kansas,20037,254.1,196.1,330.9
Adams County,Ohio,39001,254.1,177.9,357.7
Door County,Wisconsin,55029,254.2,140.5,417
Freestone County,Texas,48161,254.4,120.5,490.8
Lincoln County,Kentucky,21137,254.9,139.7,433
Page County,Virginia,51139,254.9,166.7,388.6
Oktibbeha County,Mississippi,28105,255.5,179.4,353.1
Warren County,Pennsylvania,42123,255.6,147.6,424.3
Bristol City,Virginia,51520,255.7,116.8,432.8
King George County,Virginia,51099,255.9,154.7,390.2
Lumpkin County,Georgia,13187,256.2,105.4,548.3
Bingham County,Idaho,16011,256.4,197.6,332.9
Bedford County,Tennessee,47003,256.9,160.2,374.9
Hot Spring County,Arkansas,5059,257.1,173.3,365.3
Upson County,Georgia,13293,257.1,148.5,447.5
Chattooga County,Georgia,13055,257.5,146.2,420.2
Juniata County,Pennsylvania,42067,257.6,130.1,430.3
Lee County,Virginia,51105,258.3,158.9,399.6
Dyer County,Tennessee,47045,258.4,166.8,383.4
Grundy County,Illinois,17063,258.5,134.3,451.2
Douglas County,Nevada,32005,258.7,170.6,379.3
Marshall County,Tennessee,47117,258.9,157.8,402.8
Orange County,Virginia,51137,259.7,166.9,373.2
Warren County,Virginia,51187,259.7,153.8,416.2
Hillsdale County,Michigan,26059,260,161.3,401.7
Henry County,Missouri,29083,260.3,141.2,425.5
Box Elder County,Utah,49003,260.6,189.8,345.6
Lincoln County,Oklahoma,40081,261,172.6,378.4
Ashland County,Ohio,39005,261.1,147.3,459.7
Carter County,Kentucky,21043,261.4,187.5,361.8
Dinwiddie County,Virginia,51053,261.5,181.3,378.3
Dearborn County,Indiana,18029,261.7,169.3,385.9
Amherst County,Virginia,51009,261.9,177.5,367.9
Calumet County,Wisconsin,55015,262.1,133.2,485.3
Henry County,Tennessee,47079,262.3,181,365
Greene County,Indiana,18055,262.4,171.9,385.3
Gallia County,Ohio,39053,262.5,194.7,348.6
Macon County,Tennessee,47111,263.2,158,416.2
Jim Wells County,Texas,48249,264.2,106.3,581.2
Mccurtain County,Oklahoma,40089,264.4,187.4,363.8
Shelby County,Illinois,17173,264.7,127.5,462.2
Lincoln County,Mississippi,28085,265,199.2,342.9
Wyoming County,New York,36121,265.1,194,356
Siskiyou County,California,6093,265.3,143.4,495.3
Sanilac County,Michigan,26151,265.4,157.8,388.9
Gonzales County,Texas,48177,265.4,92.7,552.5
Chippewa County,Wisconsin,55017,265.6,161.3,408.3
Tift County,Georgia,13277,266.2,177.6,378.9
Montrose County,Colorado,8085,266.3,177.4,387.7
De Soto Parish,Louisiana,22031,266.3,175.7,401.7
Person County,North Carolina,37145,266.6,167.3,410.3
Clinton County,Ohio,39027,267.2,157.3,458.9
Marshall County,Indiana,18099,267.5,180.7,388.2
Gladwin County,Michigan,26051,267.7,161,415
Lawrence County,Tennessee,47099,267.7,166.6,397.4
Douglas County,Wisconsin,55031,267.8,145.6,455.1
Marion County,South Carolina,45067,267.9,197.4,354.5
Caroline County,Virginia,51033,268,164.7,426.9
Russell County,Virginia,51167,268,166.6,408.2
Habersham County,Georgia,13137,268.1,137.9,449.3
Crawford County,Ohio,39033,268.5,194.9,363.6
Cerro Gordo County,Iowa,19033,268.7,190.8,370.5
Sunflower County,Mississippi,28133,268.8,186,372.3
Muhlenberg County,Kentucky,21177,269.1,183.3,380.2
Silver Bow County,Montana,30093,269.1,190.4,365.4
Gratiot County,Michigan,26057,269.3,161.5,430.3
Jones County,Georgia,13169,269.6,162.1,428.8
Monroe County,Florida,12087,269.9,188.6,367.4
Clinton County,Illinois,17027,269.9,123,473.6
Greenbrier County,West Virginia,54025,269.9,196.9,352.3
Cass County,Indiana,18017,270.1,171.1,398
Calaveras County,California,6009,270.4,156.9,451.8
Marion County,Alabama,1093,271,158.8,431.1
Panola County,Mississippi,28107,271,202,352.9
Montgomery County,Illinois,17135,271.3,138.6,503.9
De Witt County,Illinois,17039,271.8,108.3,508.5
Bryan County,Georgia,13029,271.9,159,449.8
Sumter County,Georgia,13261,271.9,193.7,380
Washington County,Texas,48477,272,147.3,463.6
Obion County,Tennessee,47131,272.1,177,400.8
Greenup County,Kentucky,21089,272.8,200,366.2
Marion County,Tennessee,47115,272.8,162.5,415.4
Broomfield County,Colorado,8014,273.1,179.2,393.2
Fulton County,Illinois,17057,273.1,121.6,559.5
Cowley County,Kansas,20035,274.2,201,368.3
Warren County,Iowa,19181,274.4,192.9,382.9
Neshoba County,Mississippi,28099,274.5,193.2,363.8
Chippewa County,Michigan,26033,274.6,176,410.1
Delaware County,New York,36025,274.7,206.8,356.9
Accomack County,Virginia,51001,274.7,206.6,355.8
Crow Wing County,Minnesota,27035,274.8,206.1,351.1
Lauderdale County,Tennessee,47097,275,198.9,377.5
Buffalo County,Nebraska,31019,275.8,215.3,347.6
Snyder County,Pennsylvania,42109,275.9,158.9,448.6
Lawrence County,Alabama,1079,276.1,163.4,463.7
Jasper County,Iowa,19099,276.2,193.5,374.7
Matagorda County,Texas,48321,276.2,175,426.3
Harrisonburg City,Virginia,51660,276.3,129.1,528.9
Union County,Arkansas,5139,276.4,204.3,372
Dunklin County,Missouri,29069,276.7,209,354.4
Gallatin County,Montana,30031,276.8,197.9,383.8
Harlan County,Kentucky,21095,277.7,187.9,387.4
Clinton County,Pennsylvania,42035,278.3,156.6,485.5
Huron County,Ohio,39077,278.8,180.9,402.6
Boyle County,Kentucky,21021,279.1,160.2,476.8
Macon County,North Carolina,37113,279.5,187,394.2
Desoto County,Florida,12027,279.8,222.1,358.2
Shawano County,Wisconsin,55115,279.8,184,404.9
Lincoln Parish,Louisiana,22061,280.2,187.2,421.6
Upshur County,Texas,48459,280.2,153.2,526.2
Otsego County,New York,36077,280.4,201.8,367.1
Madison County,Georgia,13195,280.7,173.9,417.8
Tuscola County,Michigan,26157,281.1,179,423
Clinton County,Indiana,18023,281.2,188.3,398.5
Marshall County,Mississippi,28093,281.6,177,406.1
Tazewell County,Virginia,51185,281.7,176.1,418.9
Union County,Ohio,39159,281.9,194.4,395.4
Worth County,Georgia,13321,282,146.9,452.2
Hendry County,Florida,12051,282.1,207.8,375.5
Noble County,Indiana,18113,282.6,195.6,411
Jefferson County,Indiana,18077,282.7,173.7,453.5
Val Verde County,Texas,48465,283.2,136.9,562.4
Mecklenburg County,Virginia,51117,283.2,205.1,372.6
Wexford County,Michigan,26165,283.4,194.3,407.1
Nez Perce County,Idaho,16069,283.7,219,365.8
Baxter County,Arkansas,5005,284.1,198.3,387.6
Itasca County,Minnesota,27061,284.4,216,356.4
Adams County,Wisconsin,55001,284.7,153,466.7
Pontotoc County,Oklahoma,40123,284.8,200.2,392.8
Clare County,Michigan,26035,285.4,176.6,449.7
Wapello County,Iowa,19179,285.6,208,377.4
Boone County,West Virginia,54005,286,212.6,382.5
Bertie County,North Carolina,37015,286.1,181.3,428.3
Washington County,Vermont,50023,286.1,229.5,350.7
Franklin County,Vermont,50011,286.5,229,351.2
Nelson County,Kentucky,21179,286.9,187.5,409.6
Grady County,Georgia,13131,287,177.7,437.2
Palo Pinto County,Texas,48363,287.4,150.1,482.8
Watauga County,North Carolina,37189,287.5,145.4,512.6
Des Moines County,Iowa,19057,287.6,221.8,379.5
Dallas County,Iowa,19049,288,204.8,394.3
Jasper County,South Carolina,45053,288,206.7,399.6
Otter Tail County,Minnesota,27111,289,225.8,362.4
Oceana County,Michigan,26127,289.9,184.4,433.7
Manassas City,Virginia,51683,289.9,158.5,470.5
Otero County,New Mexico,35035,290.3,213.2,384
Tioga County,New York,36107,290.7,215.6,377.5
Yuba County,California,6115,291.8,179,479.3
Putnam County,West Virginia,54079,292.1,211.4,391.8
Whitley County,Indiana,18183,293.2,191,426.3
Shenandoah County,Virginia,51171,293.9,199.6,432.4
Columbia County,Wisconsin,55021,293.9,183.3,458.7
Blue Earth County,Minnesota,27013,294.5,223.9,378.5
Carbon County,Pennsylvania,42025,294.6,159.7,473
Bolivar County,Mississippi,28011,294.7,217.7,378.8
Franklin County,Alabama,1059,295.2,173.6,443.2
Davie County,North Carolina,37059,295.6,165.5,497.8
Jackson County,Ohio,39079,297.1,226.5,394.7
Guernsey County,Ohio,39059,297.4,210.5,408.8
Clay County,Indiana,18021,297.6,191.2,439.4
Adams County,Mississippi,28001,297.8,223.5,392.2
Alexander County,North Carolina,37003,297.9,150.4,569.9
Telfair County,Georgia,13271,298.2,148.7,506.7
Worcester County,Maryland,24047,298.9,229.9,371.5
Greene County,New York,36039,299.1,231.7,388.5
Cherokee County,South Carolina,45021,299.1,198.5,439.8
Campbell County,Tennessee,47013,299.5,173.4,475.9
Dorchester County,Maryland,24019,299.8,240.8,364.2
Stanly County,North Carolina,37167,299.8,179.1,501.3
Mason County,West Virginia,54053,299.8,213.6,401.4
Claiborne County,Tennessee,47025,299.9,190.6,447.1
Shiawassee County,Michigan,26155,300,189.7,433.3
Caldwell County,Texas,48055,301.2,175.3,459
